Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
IFC-182,Infrastructure,Home Page tRPC Router - Welcome summary activity feed AI insights pinned items daily goals,Backend Dev (STOA-Domain),"IFC-003,IFC-089",FILE:apps/api/src/router.ts;FILE:apps/api/src/trpc.ts;FILE:packages/validators/src/index.ts;FILE:docs/design/integration-backlog.md;FILE:docs/planning/prd-home-page.md;FILE:docs/specs/HOME-PAGE-SPEC.md,"home.getWelcomeSummary, home.getAIInsights, home.getActivityFeed, home.getDailyGoal, home.getPinnedItems, home.pinItem, home.unpinItem, home.reorderPinnedItems; verified by: pnpm test",Completed,All endpoints <200ms; test coverage >=90%; wired to router.ts,13,ARTIFACT:apps/api/src/modules/home/home.router.ts;ARTIFACT:packages/validators/src/home.ts;ARTIFACT:apps/api/src/modules/home/__tests__/home.router.test.ts;ARTIFACT:docs/planning/prd-home-page.md;SPEC:docs/specs/HOME-PAGE-SPEC.md;EVIDENCE:.specify/sprints/sprint-13/attestations/IFC-182/attestation.json,VALIDATE:pnpm test;GATE:coverage-gte-90,120/240/480,2026-06-14,2026-06-21,100,"IFC-003:FS,IFC-089:FS",
IFC-183,Infrastructure,Notifications tRPC Router - List mark read preferences real-time subscription,Backend Dev (STOA-Domain),"IFC-003,IFC-157",FILE:apps/api/src/router.ts;FILE:apps/api/src/trpc.ts;FILE:packages/validators/src/index.ts;FILE:docs/design/integration-backlog.md,"notifications.list, notifications.getUnreadCount, notifications.markAsRead, notifications.markAllAsRead, notifications.delete, notifications.getPreferences, notifications.updatePreferences, notifications.onNew subscription; verified by: pnpm test",Completed,All endpoints <200ms; real-time latency <100ms; test coverage >=90%,13,ARTIFACT:apps/api/src/modules/notifications/notifications.router.ts;ARTIFACT:packages/validators/src/notifications.ts;ARTIFACT:apps/api/src/modules/notifications/__tests__/notifications.router.test.ts;EVIDENCE:.specify/sprints/sprint-13/attestations/IFC-183/context_ack.json,VALIDATE:pnpm test;GATE:coverage-gte-90,120/240/480,2026-02-17,2026-02-18,100,"IFC-003:FS,IFC-157:FS",
PG-129,Core CRM,Authenticated Home Page - Welcome summary activity feed AI insights pinned items goals,CRM FE+BE (STOA-Foundation),"IFC-182,IFC-069,IFC-095",IMPLEMENTS:FLOW-025;IMPLEMENTS:FLOW-047;FILE:docs/architecture/adr/ADR-027-authenticated-home-composition.md;FILE:docs/design/integration-backlog.md;FILE:apps/api/src/modules/home/home.router.ts;FILE:packages/validators/src/home.ts;FILE:apps/api/src/modules/intelligence/intelligence.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/planning/prd-home-page.md;FILE:docs/specs/HOME-PAGE-SPEC.md,"Response <500ms, Lighthouse >=90, real-time feed working; InsightsSection, FeedSection, GoalSection, PinnedSection, QuickActions components; verified by: pnpm test",Completed,Page loads <500ms; activity feed real-time via WebSocket; AI insights displayed; pins draggable,14,ARTIFACT:apps/web/src/app/(public)/(home)/page.tsx;ARTIFACT:apps/web/src/components/home/AuthenticatedHomePage.tsx;ARTIFACT:apps/web/src/components/home/PublicHomePage.tsx;ARTIFACT:apps/web/src/components/home/HomePageContent.tsx;ARTIFACT:docs/planning/prd-home-page.md;SPEC:docs/specs/HOME-PAGE-SPEC.md;EVIDENCE:.specify/sprints/sprint-14/attestations/PG-129/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-06-28,2026-07-08,100,"IFC-182:FS,IFC-069:FS,IFC-095:FS",
PG-130,Core CRM,Notifications Inbox Page - List mark read real-time updates filters,Platform FE+BE (STOA-Foundation),IFC-183,IMPLEMENTS:FLOW-019;FILE:docs/design/integration-backlog.md;FILE:apps/api/src/modules/notifications/notifications.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md,"Response <300ms, Lighthouse >=90, real-time notifications via WebSocket; NotificationList, NotificationItem, NotificationFilters, NotificationBell components; infinite scroll pagination; verified by: pnpm test",Completed,Notifications load <300ms; real-time via WebSocket; mark all as read works; filter by type,14,ARTIFACT:apps/web/src/app/notifications/page.tsx;ARTIFACT:apps/web/src/components/notifications/NotificationList.tsx;ARTIFACT:apps/web/src/components/notifications/NotificationItem.tsx;ARTIFACT:apps/web/src/components/notifications/NotificationFilters.tsx;ARTIFACT:apps/web/src/components/notifications/NotificationBell.tsx;EVIDENCE:.specify/sprints/sprint-14/attestations/PG-130/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,120/240/480,2026-06-30,2026-02-23,100,IFC-183:FS,
PG-131,Core CRM,Deal Forecast UI Pages - Probability gauge risk factors recommendations history,CRM FE+BE (STOA-Intelligence),"IFC-092,IFC-095",IMPLEMENTS:FLOW-009;FILE:docs/design/integration-backlog.md;FILE:apps/api/src/modules/intelligence/intelligence.router.ts;FILE:apps/api/src/modules/opportunity/opportunity.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md,"Response <500ms, Lighthouse >=90; ForecastHeader, ProbabilityGauge, RiskFactorsCard, RecommendedActions, ForecastHistory, ConfidenceIndicator components; verified by: pnpm test",Completed,Forecast loads <500ms; probability gauge accurate; recommendations actionable; history chart shows 30 days,14,ARTIFACT:apps/web/src/app/deals/[id]/forecast/page.tsx;ARTIFACT:apps/web/src/app/deals/forecast/page.tsx;ARTIFACT:apps/web/src/components/deals/forecast/ForecastHeader.tsx;ARTIFACT:apps/web/src/components/deals/forecast/ProbabilityGauge.tsx;ARTIFACT:apps/web/src/components/deals/forecast/RiskFactorsCard.tsx;ARTIFACT:apps/web/src/components/deals/forecast/RecommendedActions.tsx;ARTIFACT:apps/web/src/components/deals/forecast/ForecastHistory.tsx;ARTIFACT:apps/web/src/components/deals/forecast/ConfidenceIndicator.tsx;EVIDENCE:.specify/sprints/sprint-14/attestations/PG-131/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-02-22,2026-02-23,100,"IFC-092:FS,IFC-095:FS",
PG-132,Automation,Smart Lead Routing UI - Rules configuration assignment dashboard SLA monitoring,Frontend Dev + Sales Ops (STOA-Domain),IFC-030,FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md;FILE:docs/company/brand/DESIGN_SYSTEM_LLM_INDEX.md,"Response <500ms, Lighthouse >=90; RoutingRulesEditor, AssignmentDashboard, SLAMonitor, LeadQueueView, AgentWorkload components; drag-drop rule priority; real-time assignment view; verified by: pnpm test",Completed,Rules editor intuitive; assignments visible in real-time; SLA breaches highlighted; Lighthouse >=90,18,ARTIFACT:apps/web/src/app/settings/routing/page.tsx;ARTIFACT:apps/web/src/components/routing/RoutingRulesEditor.tsx;ARTIFACT:apps/web/src/components/routing/AssignmentDashboard.tsx;ARTIFACT:apps/web/src/components/routing/SLAMonitor.tsx;ARTIFACT:apps/web/src/components/routing/LeadQueueView.tsx;ARTIFACT:apps/web/src/components/routing/AgentWorkload.tsx;EVIDENCE:.specify/sprints/sprint-18/attestations/PG-132/attestation.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-08-23,2026-09-03,100,IFC-030:FS,
IFC-184,Core CRM,Contact tRPC Router - CRUD search relationship linking timeline integration,Backend Dev (STOA-Domain),"IFC-102,IFC-107,IFC-003",FILE:packages/domain/src/crm/contact/Contact.ts;FILE:packages/adapters/src/repositories/PrismaContactRepository.ts;FILE:apps/api/src/router.ts;FILE:docs/architecture/hex-boundaries.md,"contact.list, contact.get, contact.create, contact.update, contact.delete, contact.search, contact.linkToAccount, contact.linkToLead, contact.getTimeline endpoints; verified by: pnpm test",Completed,All endpoints <200ms; test coverage >=90%; wired to router.ts,4,ARTIFACT:apps/api/src/modules/contact/contact.router.ts;ARTIFACT:apps/api/src/modules/contact/__tests__/contact.router.test.ts;SPEC:.specify/sprints/sprint-4/specifications/IFC-184-spec.md;EVIDENCE:.specify/sprints/sprint-4/attestations/IFC-184/context_ack.json,VALIDATE:pnpm test;GATE:coverage-gte-90,90/180/360,2026-02-04,2026-02-15,100,"IFC-102:FS,IFC-107:FS,IFC-003:FS",
IFC-185,Core CRM,Account tRPC Router - CRUD hierarchy contacts opportunities activity feed,Backend Dev (STOA-Domain),"IFC-103,IFC-107,IFC-003",FILE:packages/domain/src/crm/account/Account.ts;FILE:packages/adapters/src/repositories/PrismaAccountRepository.ts;FILE:apps/api/src/router.ts;FILE:docs/architecture/hex-boundaries.md,"account.list, account.get, account.create, account.update, account.delete, account.getContacts, account.getOpportunities, account.getHierarchy, account.getActivity endpoints; verified by: pnpm test",Completed,All endpoints <200ms; test coverage >=90%; wired to router.ts,4,ARTIFACT:apps/api/src/modules/account/account.router.ts;ARTIFACT:apps/api/src/modules/account/__tests__/account.router.test.ts;SPEC:.specify/sprints/sprint-4/specifications/IFC-185-spec.md;PLAN:.specify/sprints/sprint-4/planning/IFC-185-plan.md;EVIDENCE:.specify/sprints/sprint-4/attestations/IFC-185/context_ack.json,VALIDATE:pnpm test;GATE:coverage-gte-90,90/180/360,2026-02-04,2026-02-15,100,"IFC-103:FS,IFC-107:FS,IFC-003:FS",
IFC-186,Core CRM,Deal/Opportunity tRPC Router - CRUD pipeline stages probability history products,Backend Dev (STOA-Domain),"IFC-104,IFC-107,IFC-003",FILE:packages/domain/src/crm/opportunity/Opportunity.ts;FILE:packages/adapters/src/repositories/PrismaOpportunityRepository.ts;FILE:apps/api/src/router.ts;FILE:docs/architecture/hex-boundaries.md,"deal.list, deal.get, deal.create, deal.update, deal.delete, deal.moveStage, deal.getHistory, deal.getProducts, deal.getPipeline, deal.getForecast endpoints; verified by: pnpm test",Completed,All endpoints <200ms; test coverage >=90%; pipeline view optimized,5,ARTIFACT:apps/api/src/modules/opportunity/opportunity.router.ts;ARTIFACT:apps/api/src/modules/opportunity/__tests__/opportunity.router.test.ts;SPEC:.specify/sprints/sprint-5/specifications/IFC-186-spec.md;PLAN:.specify/sprints/sprint-5/planning/IFC-186-plan.md;EVIDENCE:.specify/sprints/sprint-5/attestations/IFC-186/context_ack.json,VALIDATE:pnpm test;GATE:coverage-gte-90,90/180/360,2026-02-05,2026-02-22,100,"IFC-104:FS,IFC-107:FS,IFC-003:FS",
IFC-187,Core CRM,Task tRPC Router - CRUD assignment scheduling reminders timeline integration,Backend Dev (STOA-Domain),"IFC-105,IFC-107,IFC-003",FILE:packages/domain/src/crm/task/Task.ts;FILE:packages/adapters/src/repositories/PrismaTaskRepository.ts;FILE:apps/api/src/router.ts;FILE:docs/architecture/hex-boundaries.md,"task.list, task.get, task.create, task.update, task.delete, task.assign, task.complete, task.reschedule, task.getReminders, task.getByEntity endpoints; verified by: pnpm test",Completed,All endpoints <200ms; test coverage >=90%; assignee notifications work,5,ARTIFACT:apps/api/src/modules/task/task.router.ts;ARTIFACT:apps/api/src/modules/task/__tests__/task.router.test.ts;EVIDENCE:.specify/sprints/sprint-5/attestations/IFC-187/context_ack.json,VALIDATE:pnpm test;GATE:coverage-gte-90,90/180/360,2026-02-15,2026-02-22,100,"IFC-105:FS,IFC-107:FS,IFC-003:FS",
IFC-188,Core CRM,Ticket Domain Entity - Aggregate with SLA priority escalation categories customer linking,Backend Dev (STOA-Domain),"IFC-002,IFC-003",FILE:packages/domain/src/index.ts;FILE:packages/validators/src/index.ts;FILE:packages/domain/src/support/TicketConstants.ts;FILE:docs/architecture/hex-boundaries.md,"Ticket aggregate with TicketId VO, TicketStatus enum, TicketPriority enum, SLAStatus, Category, Assignee, Customer link; Zod validators; repository interface; verified by: pnpm test",Completed,Aggregate follows DDD patterns; validators derive from domain constants; tests passing,4,ARTIFACT:packages/domain/src/crm/ticket/Ticket.ts;ARTIFACT:packages/domain/src/crm/ticket/TicketId.ts;ARTIFACT:packages/domain/src/crm/ticket/TicketEvents.ts;ARTIFACT:packages/domain/src/crm/ticket/TicketRepository.ts;ARTIFACT:packages/domain/src/crm/ticket/index.ts;ARTIFACT:packages/validators/src/__tests__/ticket.test.ts;EVIDENCE:.specify/sprints/sprint-4/attestations/IFC-188/completion.json,VALIDATE:pnpm test;AUDIT:code-review,90/180/360,2026-02-04,2026-02-05,100,"IFC-002:FS,IFC-003:FS",
IFC-189,Core CRM,Ticket tRPC Router - CRUD SLA tracking escalation assignment customer portal,Backend Dev (STOA-Domain),"IFC-188,IFC-107,IFC-003",FILE:packages/domain/src/crm/ticket/Ticket.ts;FILE:packages/adapters/src/repositories/PrismaTicketRepository.ts;FILE:apps/api/src/router.ts;FILE:docs/architecture/hex-boundaries.md,"ticket.list, ticket.get, ticket.create, ticket.update, ticket.close, ticket.escalate, ticket.assign, ticket.getSLAStatus, ticket.getByCustomer endpoints; verified by: pnpm test",Completed,All endpoints <200ms; SLA calculations correct; escalation triggers work,5,ARTIFACT:apps/api/src/modules/ticket/ticket.router.ts;ARTIFACT:apps/api/src/modules/ticket/__tests__/ticket.router.test.ts;ARTIFACT:packages/adapters/src/repositories/PrismaTicketRepository.ts;EVIDENCE:.specify/sprints/sprint-5/attestations/IFC-189/context_ack.json,VALIDATE:pnpm test;GATE:coverage-gte-90,120/240/480,2026-02-06,2026-02-07,100,"IFC-188:FS,IFC-107:FS,IFC-003:FS",
IFC-190,Analytics,Analytics tRPC Router - Sales metrics conversion funnels time series exports,Backend Dev (STOA-Intelligence),"ANALYTICS-001,IFC-003,IFC-200",FILE:docs/api/schemas/analytics-event-schema.json;FILE:apps/api/src/router.ts;FILE:docs/planning/prd-analytics-reporting.md;FILE:docs/architecture/adr/ADR-016-analytics-integrity.md,"analytics.getOverview, analytics.getSalesMetrics, analytics.getLeadMetrics, analytics.getConversionFunnel, analytics.getTimeSeriesData, analytics.exportReport endpoints; verified by: pnpm test; must query real database not mock data",Completed,All endpoints <500ms; data from real queries; test coverage >=90%; Stmts 100% Branch 100% Funcs 100% Lines 100%,14,ARTIFACT:apps/api/src/modules/analytics/analytics.router.ts;ARTIFACT:apps/api/src/modules/analytics/__tests__/analytics.router.test.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-190/context_ack.json,VALIDATE:pnpm test;GATE:coverage-gte-90;GATE:real-data-check,120/240/480,2026-07-01,2026-02-22,100,"ANALYTICS-001:FS,IFC-003:FS,IFC-200:FS",
PG-133,Core CRM,Contact List & Detail Pages - Search filters relationship view activity timeline,Frontend Dev (STOA-Domain),IFC-184,FILE:apps/api/src/modules/contact/contact.router.ts;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/design/UI_DEVELOPMENT_PROMPT.md;DESIGN:docs/design/mockups/contact-list.png,"Response <500ms, Lighthouse >=90; ContactList, ContactCard, ContactDetail, ContactForm, RelationshipGraph, ActivityTimeline components; verified by: pnpm test",Completed,List loads <500ms; search works; relationships visualized; Lighthouse >=90,5,ARTIFACT:apps/web/src/app/contacts/(list)/page.tsx;ARTIFACT:apps/web/src/app/contacts/[id]/page.tsx;ARTIFACT:apps/web/src/components/contacts/ContactList.tsx;ARTIFACT:apps/web/src/components/contacts/ContactCard.tsx;ARTIFACT:apps/web/src/app/contacts/[id]/page.tsx;ARTIFACT:apps/web/src/components/contacts/ContactForm.tsx;EVIDENCE:.specify/sprints/sprint-5/attestations/PG-133/context_ack.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,180/360/720,2026-02-22,2026-03-03,100,IFC-184:FS,
