Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
PG-090,Core CRM,File Detail,CRM FE+BE (STOA-Foundation),PG-089,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:File preview;ENV:metadata;ENV:sharing;FILE:apps/web/src/app/(crm)/files/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, previews working; artifacts: page.tsx, file-preview.tsx, file-sharer.ts",Backlog,"Previews shown, metadata displayed, sharing enabled",23,ARTIFACT:apps/web/src/app/files/[id]/page.tsx;ARTIFACT:apps/web/src/components/documents/file-preview.tsx;ARTIFACT:apps/web/src/lib/documents/file-sharer.ts;EVIDENCE:.specify/sprints/sprint-23/attestations/PG-090/context_ack.json,AUDIT:code-review;GATE:lighthouse-gte-90,60/120/240,2026-11-05,2026-11-07,0,PG-089:FS,
PG-091,Core CRM,Products,CRM FE+BE (STOA-Foundation),IFC-089,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Product catalog;ENV:categories;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:apps/api/src/modules/contact/contact.router.ts;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, catalog searchable; artifacts: page.tsx, product-catalog.tsx, product-search.ts",Backlog,"Products listed, categories working, search functional",23,ARTIFACT:apps/web/src/app/products/page.tsx;ARTIFACT:apps/web/src/components/products/product-catalog.tsx;ARTIFACT:apps/web/src/lib/products/product-search.ts;EVIDENCE:.specify/sprints/sprint-23/attestations/PG-091/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-11-07,2026-11-13,0,IFC-089:FS,
PG-092,Core CRM,Product Detail,CRM FE+BE (STOA-Foundation),PG-091,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Product info;ENV:pricing;ENV:availability;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:apps/web/src/app/(crm)/products/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, details complete; artifacts: page.tsx, product-detail.tsx, availability-checker.ts",Backlog,"Details shown, pricing displayed, availability tracked",23,ARTIFACT:apps/web/src/app/products/[id]/page.tsx;ARTIFACT:apps/web/src/components/products/product-detail.tsx;ARTIFACT:apps/web/src/lib/products/availability-checker.ts;EVIDENCE:.specify/sprints/sprint-23/attestations/PG-092/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-11-09,2026-11-11,0,PG-091:FS,
PG-093,Core CRM,Price Books,CRM FE+BE (STOA-Foundation),PG-091,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Price lists;ENV:discounts;ENV:rules;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:apps/web/src/app/(crm)/products/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, pricing accurate; artifacts: page.tsx, price-book-manager.tsx, discount-engine.ts",Backlog,"Price books created, discounts applied, rules enforced",23,ARTIFACT:apps/web/src/app/price-books/page.tsx;ARTIFACT:apps/web/src/components/products/price-book-manager.tsx;ARTIFACT:apps/web/src/lib/products/discount-engine.ts;EVIDENCE:.specify/sprints/sprint-23/attestations/PG-093/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-11-10,2026-11-16,0,PG-091:FS,
PG-094,Core CRM,Price Book Detail,CRM FE+BE (STOA-Foundation),PG-093,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Price entries;ENV:effective dates;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:apps/web/src/app/(crm)/price-books/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, prices current; artifacts: page.tsx, price-book-detail.tsx, price-history.ts",Backlog,"Prices shown, dates effective, history tracked",24,ARTIFACT:apps/web/src/app/price-books/[id]/page.tsx;ARTIFACT:apps/web/src/components/products/price-book-detail.tsx;ARTIFACT:apps/web/src/lib/products/price-history.ts;EVIDENCE:.specify/sprints/sprint-24/attestations/PG-094/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-11-15,2026-11-17,0,PG-093:FS,
PG-095,Core CRM,Quotes,CRM FE+BE (STOA-Foundation),PG-093,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Quote generation;ENV:approval flow;FILE:apps/web/src/app/(crm)/price-books/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, quotes generated; artifacts: page.tsx, quote-list.tsx, quote-generator.ts",Backlog,"Quotes created, approvals working, PDFs generated",24,ARTIFACT:apps/web/src/app/quotes/page.tsx;ARTIFACT:apps/web/src/components/quotes/quote-list.tsx;ARTIFACT:apps/web/src/lib/quotes/quote-generator.ts;EVIDENCE:.specify/sprints/sprint-24/attestations/PG-095/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-11-17,2026-11-23,0,PG-093:FS,
PG-096,Core CRM,New Quote,CRM FE+BE (STOA-Foundation),PG-095,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Quote builder;ENV:product selection;FILE:apps/web/src/app/(crm)/quotes/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, calculations accurate; artifacts: page.tsx, quote-builder.tsx, quote-calculator.ts",Backlog,"Quotes built, products added, totals calculated",24,ARTIFACT:apps/web/src/app/quotes/new/page.tsx;ARTIFACT:apps/web/src/components/quotes/quote-builder.tsx;ARTIFACT:apps/web/src/lib/quotes/quote-calculator.ts;EVIDENCE:.specify/sprints/sprint-24/attestations/PG-096/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-11-19,2026-11-25,0,PG-095:FS,
PG-097,Core CRM,Quote Detail,CRM FE+BE (STOA-Foundation),PG-095,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Quote view;ENV:version history;FILE:apps/web/src/app/(crm)/quotes/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, versions tracked; artifacts: page.tsx, quote-detail.tsx, quote-versions.tsx",Backlog,"Details shown, versions tracked, actions available",24,ARTIFACT:apps/web/src/app/quotes/[id]/page.tsx;ARTIFACT:apps/web/src/components/quotes/quote-detail.tsx;ARTIFACT:apps/web/src/components/quotes/quote-versions.tsx;EVIDENCE:.specify/sprints/sprint-24/attestations/PG-097/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-11-21,2026-11-23,0,PG-095:FS,
PG-098,Core CRM,Edit Quote,CRM FE+BE (STOA-Foundation),PG-097,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Quote editor;ENV:recalculation;FILE:apps/web/src/app/(crm)/quotes/[id]/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, updates saved; artifacts: page.tsx, quote-editor.tsx, recalculator.ts",Backlog,"Edits working, recalculation automatic, history preserved",24,ARTIFACT:apps/web/src/app/quotes/[id]/edit/page.tsx;ARTIFACT:apps/web/src/components/quotes/quote-editor.tsx;ARTIFACT:apps/web/src/lib/quotes/recalculator.ts;EVIDENCE:.specify/sprints/sprint-24/attestations/PG-098/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-11-23,2026-11-25,0,PG-097:FS,
PG-099,Core CRM,Orders,CRM FE+BE (STOA-Foundation),PG-095,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Order management;ENV:fulfillment;FILE:apps/web/src/app/(crm)/quotes/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, orders tracked; artifacts: page.tsx, order-list.tsx, fulfillment-tracker.ts",Backlog,"Orders managed, fulfillment tracked, status updated",24,ARTIFACT:apps/web/src/app/orders/page.tsx;ARTIFACT:apps/web/src/components/orders/order-list.tsx;ARTIFACT:apps/web/src/lib/orders/fulfillment-tracker.ts;EVIDENCE:.specify/sprints/sprint-24/attestations/PG-099/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-11-24,2026-11-30,0,PG-095:FS,
PG-100,Core CRM,Order Detail,CRM FE+BE (STOA-Foundation),PG-099,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Order view;ENV:shipment tracking;FILE:apps/web/src/app/(crm)/orders/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, tracking live; artifacts: page.tsx, order-detail.tsx, shipment-tracker.ts",Backlog,"Details shown, shipments tracked, updates real-time",25,ARTIFACT:apps/web/src/app/orders/[id]/page.tsx;ARTIFACT:apps/web/src/components/orders/order-detail.tsx;ARTIFACT:apps/web/src/lib/orders/shipment-tracker.ts;EVIDENCE:.specify/sprints/sprint-25/attestations/PG-100/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-11-29,2026-12-01,0,PG-099:FS,
PG-101,Core CRM,Reports,CRM FE+BE (STOA-Foundation),IFC-096,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Report library;ENV:favorites;FILE:docs/architecture/hex-boundaries.md;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, reports accessible",Backlog,"Reports listed, favorites marked, generation quick",25,ARTIFACT:apps/web/src/app/reports/page.tsx;ARTIFACT:apps/web/src/components/reports/report-library.tsx;ARTIFACT:apps/web/src/lib/reports/report-favorites.ts;EVIDENCE:.specify/sprints/sprint-25/attestations/PG-101/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-11-30,2026-12-06,0,IFC-096:FS,
PG-102,Core CRM,Custom Reports,CRM FE+BE (STOA-Foundation),IFC-096,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Report builder;ENV:visualizations;FILE:docs/architecture/hex-boundaries.md;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, builder intuitive; artifacts: page.tsx, report-builder.tsx, visualization-engine.ts; verified by: pnpm build",Backlog,"Builder working, visualizations rendered, exports enabled",25,ARTIFACT:apps/web/src/app/reports/custom/page.tsx;ARTIFACT:apps/web/src/components/reports/report-builder.tsx;ARTIFACT:apps/web/src/lib/reports/visualization-engine.ts;EVIDENCE:.specify/sprints/sprint-25/attestations/PG-102/context_ack.json,VALIDATE:pnpm build;GATE:lighthouse-gte-90,120/240/480,2026-12-02,2026-12-10,0,IFC-096:FS,
PG-103,Core CRM,Report Schedules,CRM FE+BE (STOA-Foundation),PG-102,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Schedule config;ENV:distribution;FILE:apps/web/src/app/(crm)/reports/custom/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, schedules running; artifacts: page.tsx, schedule-manager.tsx, distribution-engine.ts",Backlog,"Schedules created, distribution working, history tracked",25,ARTIFACT:apps/web/src/app/reports/schedules/page.tsx;ARTIFACT:apps/web/src/components/reports/schedule-manager.tsx;ARTIFACT:apps/web/src/lib/reports/distribution-engine.ts;EVIDENCE:.specify/sprints/sprint-25/attestations/PG-103/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-12-06,2026-12-08,0,PG-102:FS,
PG-104,Settings,Settings Home,Platform FE+BE (STOA-Foundation),IFC-076,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Settings navigation;ENV:search;FILE:artifacts/reports/accessibility-audit.json;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, navigation clear; artifacts: page.tsx, settings-nav.tsx, settings-search.ts",Completed,"Settings organized, search working, changes tracked",13,ARTIFACT:apps/web/src/app/settings/page.tsx;ARTIFACT:apps/web/src/components/shared/settings-nav.tsx;ARTIFACT:apps/web/src/lib/shared/settings-search.ts;EVIDENCE:.specify/sprints/sprint-13/attestations/PG-104/attestation.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-06-21,2026-06-25,100,IFC-076:FS,
